Sex,Age_group,Housing,Purpose,Risk_per_purpose,Credit amount,Duration,Financial_profile,Saving accounts,Checking account,Job_type,Duration_estimated,Checking_score,Saving_score,Duration_score,Job_score,Risk_per_purpose_score,Internal_Risk_Score,PD_internal,Decision_credito,Score_version
male,36-45,own,business,bajo riesgo,3914,48,No_tiene / No_tiene,,,cualificado,43-48,1.0,1.0,0.6147386076544852,0.3,0.0,3.914738607654485,0.7653839048188826,Rechazado,Credit_risk_v1
female,0-25,rent,furniture/equipment,alto riesgo,1858,12,little / little,little,little,cualificado,7-12,0.75,0.75,0.11647118646192987,0.3,1.0,2.91647118646193,0.5702092345632819,Revision manual,Credit_risk_v1
male,56-65,free,radio/TV,alto riesgo,2600,18,little / little,little,little,cualificado,13-18,0.75,0.75,0.18946457081379978,0.3,1.0,3.9894645708137997,0.7799938328897881,Rechazado,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,1979,15,No_tiene / No_tiene,,,cualificado,13-18,1.0,1.0,0.1522335991272839,0.3,1.0,3.4522335991272834,0.6749579722335816,Rechazado,Credit_risk_v1
male,36-45,own,furniture/equipment,alto riesgo,2116,6,little / rich,little,rich,cualificado,0-6,0.0,0.75,0.050697028491100485,0.3,1.0,2.1006970284911004,0.41071444498596527,Aprobado automatico,Credit_risk_v1
male,26-35,own,car,bajo riesgo,1437,9,moderate / moderate,moderate,moderate,cualificado,7-12,0.5,0.5,0.0824692444233059,0.3,0.0,1.382469244423306,0.27029127986215473,Aprobado automatico,Credit_risk_v1
male,36-45,own,furniture/equipment,alto riesgo,4042,42,quite rich / No_tiene,quite rich,,cualificado,37-42,1.0,0.25,0.5237211981383231,0.3,1.0,4.073721198138323,0.7964671336364633,Rechazado,Credit_risk_v1
male,56-65,own,education,bajo riesgo,3832,9,No_tiene / No_tiene,,,no cualificado,7-12,1.0,1.0,0.0824692444233059,0.6,0.0,3.6824692444233063,0.7199721289592963,Rechazado,Credit_risk_v1
female,26-35,own,radio/TV,alto riesgo,3660,24,little / little,little,little,cualificado,19-24,0.75,0.75,0.26758052058674353,0.3,1.0,4.067580520586743,0.7952665488123649,Rechazado,Credit_risk_v1
male,36-45,own,furniture/equipment,alto riesgo,1553,18,little / little,little,little,cualificado,13-18,0.75,0.75,0.18946457081379978,0.3,1.0,2.9894645708137997,0.584480420238857,Revision manual,Credit_risk_v1
male,0-25,own,radio/TV,alto riesgo,1444,15,No_tiene / moderate,,moderate,cualificado,13-18,0.5,1.0,0.1522335991272839,0.3,1.0,2.952233599127284,0.5772012659081162,Revision manual,Credit_risk_v1
female,0-25,rent,furniture/equipment,alto riesgo,1980,9,little / No_tiene,little,,cualificado,7-12,1.0,0.75,0.0824692444233059,0.3,1.0,3.132469244423306,0.6124397520012841,Revision manual,Credit_risk_v1
female,0-25,own,car,bajo riesgo,1355,24,little / moderate,little,moderate,no cualificado,19-24,0.5,0.75,0.26758052058674353,0.6,0.0,2.1175805205867437,0.4140153941430495,Aprobado automatico,Credit_risk_v1
male,46-55,own,education,bajo riesgo,1393,12,little / No_tiene,little,,cualificado,7-12,1.0,0.75,0.11647118646192987,0.3,0.0,2.16647118646193,0.42357417507508355,Aprobado automatico,Credit_risk_v1
female,26-35,own,radio/TV,alto riesgo,1376,24,quite rich / No_tiene,quite rich,,cualificado,19-24,1.0,0.25,0.26758052058674353,0.3,1.0,2.817580520586744,0.5508747829987013,Revision manual,Credit_risk_v1
male,0-25,own,radio/TV,alto riesgo,15653,60,little / No_tiene,little,,cualificado,55-60,1.0,0.75,0.8034937533355228,0.3,1.0,4.853493753335522,0.9489231269946042,Rechazado,Credit_risk_v1
female,26-35,own,radio/TV,alto riesgo,1493,12,little / No_tiene,little,,cualificado,7-12,1.0,0.75,0.11647118646192987,0.3,1.0,3.16647118646193,0.6190875877260147,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,4370,42,little / little,little,little,cualificado,37-42,0.75,0.75,0.5237211981383231,0.3,1.0,4.323721198138323,0.845345486799196,Rechazado,Credit_risk_v1
female,26-35,own,education,bajo riesgo,750,18,little / little,little,little,desempleado,13-18,0.75,0.75,0.18946457081379978,1.0,0.0,2.6894645708138,0.5258263964435778,Revision manual,Credit_risk_v1
male,36-45,own,repairs,bajo riesgo,1308,15,little / moderate,little,moderate,no cualificado,13-18,0.5,0.75,0.1522335991272839,0.6,0.0,2.0022335991272837,0.39146352388973155,Aprobado automatico,Credit_risk_v1
male,36-45,own,education,bajo riesgo,4623,15,moderate / No_tiene,moderate,,muy cualificado,13-18,1.0,0.5,0.1522335991272839,0.0,0.0,2.6522335991272836,0.5185472421128368,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,1851,24,little / No_tiene,little,,cualificado,19-24,1.0,0.75,0.26758052058674353,0.3,1.0,3.3175805205867435,0.6486314893241667,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,1880,18,little / little,little,little,muy cualificado,13-18,0.75,0.75,0.18946457081379978,0.0,1.0,2.6894645708138,0.5258263964435778,Revision manual,Credit_risk_v1
male,26-35,rent,business,bajo riesgo,7980,36,No_tiene / No_tiene,,,cualificado,31-36,1.0,1.0,0.43527528164806206,0.3,0.0,3.735275281648062,0.7302964175056803,Rechazado,Credit_risk_v1
male,26-35,own,furniture/equipment,alto riesgo,4583,30,little / little,little,little,cualificado,25-30,0.75,0.75,0.34974096978557817,0.3,1.0,4.149740969785578,0.8113300186201625,Rechazado,Credit_risk_v1
female,26-35,own,car,bajo riesgo,1386,12,quite rich / No_tiene,quite rich,,cualificado,7-12,1.0,0.25,0.11647118646192987,0.3,0.0,1.66647118646193,0.32581746874961803,Aprobado automatico,Credit_risk_v1
male,36-45,free,car,bajo riesgo,947,24,little / rich,little,rich,cualificado,19-24,0.0,0.75,0.26758052058674353,0.3,0.0,1.3175805205867437,0.2576046640223046,Aprobado automatico,Credit_risk_v1
male,36-45,rent,education,bajo riesgo,684,12,little / little,little,little,no cualificado,7-12,0.75,0.75,0.11647118646192987,0.6,0.0,2.2164711864619298,0.4333498457076301,Aprobado automatico,Credit_risk_v1
male,46-55,free,education,bajo riesgo,7476,48,little / little,little,little,muy cualificado,43-48,0.75,0.75,0.6147386076544852,0.0,0.0,3.114738607654485,0.6089731746981378,Revision manual,Credit_risk_v1
male,36-45,own,furniture/equipment,alto riesgo,1922,12,little / moderate,little,moderate,no cualificado,7-12,0.5,0.75,0.11647118646192987,0.6,1.0,2.9664711864619298,0.5799849051958283,Revision manual,Credit_risk_v1
male,36-45,own,car,bajo riesgo,2303,24,little / little,little,little,cualificado,19-24,0.75,0.75,0.26758052058674353,0.3,0.0,2.0675805205867435,0.40423972351050286,Aprobado automatico,Credit_risk_v1
male,36-45,own,car,bajo riesgo,8086,36,moderate / moderate,moderate,moderate,muy cualificado,31-36,0.5,0.5,0.43527528164806206,0.0,0.0,2.435275281648062,0.47612898105947,Aprobado automatico,Credit_risk_v1
male,26-35,own,car,bajo riesgo,2346,24,little / No_tiene,little,,cualificado,19-24,1.0,0.75,0.26758052058674353,0.3,0.0,3.3175805205867435,0.6486314893241667,Revision manual,Credit_risk_v1
male,0-25,free,car,bajo riesgo,3973,14,little / little,little,little,cualificado,13-18,0.75,0.75,0.14013759084016558,0.3,0.0,2.9401375908401652,0.5748363340484476,Revision manual,Credit_risk_v1
male,36-45,own,car,bajo riesgo,888,12,little / moderate,little,moderate,no cualificado,7-12,0.5,0.75,0.11647118646192987,0.6,0.0,1.9664711864619298,0.3844714925448973,Aprobado automatico,Credit_risk_v1
male,36-45,own,radio/TV,alto riesgo,10222,48,No_tiene / No_tiene,,,cualificado,43-48,1.0,1.0,0.6147386076544852,0.3,1.0,4.914738607654485,0.9608973174698138,Rechazado,Credit_risk_v1
female,26-35,own,business,bajo riesgo,4221,30,little / moderate,little,moderate,cualificado,25-30,0.5,0.75,0.34974096978557817,0.3,0.0,2.899740969785578,0.5669382528064988,Revision manual,Credit_risk_v1
male,36-45,own,furniture/equipment,alto riesgo,6361,18,little / moderate,little,moderate,cualificado,13-18,0.5,0.75,0.18946457081379978,0.3,1.0,3.7394645708137997,0.7311154797270553,Rechazado,Credit_risk_v1
male,0-25,rent,radio/TV,alto riesgo,1297,12,little / rich,little,rich,cualificado,7-12,0.0,0.75,0.11647118646192987,0.3,1.0,2.16647118646193,0.42357417507508355,Aprobado automatico,Credit_risk_v1
male,0-25,own,car,bajo riesgo,900,12,No_tiene / little,,little,cualificado,7-12,0.75,1.0,0.11647118646192987,0.3,0.0,2.16647118646193,0.42357417507508355,Aprobado automatico,Credit_risk_v1
male,46-55,own,furniture/equipment,alto riesgo,2241,21,little / No_tiene,little,,cualificado,19-24,1.0,0.75,0.22796289202471912,0.3,1.0,3.277962892024719,0.6408857115628683,Revision manual,Credit_risk_v1
male,26-35,own,furniture/equipment,alto riesgo,1050,6,little / moderate,little,moderate,muy cualificado,0-6,0.5,0.75,0.050697028491100485,0.0,1.0,2.3006970284911006,0.4498171275161515,Aprobado automatico,Credit_risk_v1
female,46-55,own,education,bajo riesgo,1047,6,little / rich,little,rich,no cualificado,0-6,0.0,0.75,0.050697028491100485,0.6,0.0,1.4006970284911004,0.27385505613031347,Aprobado automatico,Credit_risk_v1
male,26-35,own,vacation/others,alto riesgo,6314,24,little / No_tiene,little,,muy cualificado,19-24,1.0,0.75,0.26758052058674353,0.0,1.0,4.017580520586744,0.7854908781798186,Rechazado,Credit_risk_v1
male,26-35,own,furniture/equipment,alto riesgo,3496,30,rich / moderate,rich,moderate,cualificado,25-30,0.5,0.0,0.34974096978557817,0.3,1.0,3.149740969785578,0.6158166059692316,Revision manual,Credit_risk_v1
female,26-35,own,business,bajo riesgo,3609,48,little / No_tiene,little,,cualificado,43-48,1.0,0.75,0.6147386076544852,0.3,0.0,3.664738607654485,0.7165055516561499,Rechazado,Credit_risk_v1
male,36-45,rent,car,bajo riesgo,4843,12,little / little,little,little,cualificado,7-12,0.75,0.75,0.11647118646192987,0.3,0.0,2.91647118646193,0.5702092345632819,Revision manual,Credit_risk_v1
male,46-55,own,radio/TV,alto riesgo,3017,30,little / rich,little,rich,cualificado,25-30,0.0,0.75,0.34974096978557817,0.3,1.0,3.399740969785578,0.6646949591319643,Rechazado,Credit_risk_v1
male,26-35,own,business,bajo riesgo,4139,24,moderate / No_tiene,moderate,,no cualificado,19-24,1.0,0.5,0.26758052058674353,0.6,0.0,3.3675805205867437,0.6584071599567133,Rechazado,Credit_risk_v1
male,26-35,own,business,bajo riesgo,5742,36,moderate / No_tiene,moderate,,cualificado,31-36,1.0,0.5,0.43527528164806206,0.3,0.0,3.235275281648062,0.6325397111802148,Revision manual,Credit_risk_v1
male,36-45,own,car,bajo riesgo,10366,60,little / No_tiene,little,,muy cualificado,55-60,1.0,0.75,0.8034937533355228,0.0,0.0,3.553493753335523,0.694755690548394,Rechazado,Credit_risk_v1
male,0-25,own,car,bajo riesgo,2080,6,quite rich / No_tiene,quite rich,,cualificado,0-6,1.0,0.25,0.050697028491100485,0.3,0.0,1.6006970284911006,0.31295773866049975,Aprobado automatico,Credit_risk_v1
male,36-45,own,business,bajo riesgo,2580,21,quite rich / No_tiene,quite rich,,no cualificado,19-24,1.0,0.25,0.22796289202471912,0.6,0.0,3.0779628920247193,0.6017830290326822,Revision manual,Credit_risk_v1
female,26-35,rent,radio/TV,alto riesgo,4530,30,little / No_tiene,little,,muy cualificado,25-30,1.0,0.75,0.34974096978557817,0.0,1.0,4.099740969785579,0.8015543479876163,Rechazado,Credit_risk_v1
male,26-35,own,furniture/equipment,alto riesgo,5150,24,little / No_tiene,little,,cualificado,19-24,1.0,0.75,0.26758052058674353,0.3,1.0,4.317580520586743,0.8441449019750977,Rechazado,Credit_risk_v1
male,0-25,own,radio/TV,alto riesgo,5595,72,moderate / moderate,moderate,moderate,cualificado,67-72,0.5,0.5,1.0,0.3,1.0,4.3,0.8407076743990036,Rechazado,Credit_risk_v1
male,56-65,rent,radio/TV,alto riesgo,2384,24,little / little,little,little,no cualificado,19-24,0.75,0.75,0.26758052058674353,0.6,1.0,4.367580520586744,0.8539205726076444,Rechazado,Credit_risk_v1
female,26-35,own,radio/TV,alto riesgo,1453,18,little / No_tiene,little,,cualificado,13-18,1.0,0.75,0.18946457081379978,0.3,1.0,3.2394645708137997,0.6333587734015897,Revision manual,Credit_risk_v1
female,56-65,own,education,bajo riesgo,1538,6,little / No_tiene,little,,cualificado,0-6,1.0,0.75,0.050697028491100485,0.3,0.0,2.1006970284911004,0.41071444498596527,Aprobado automatico,Credit_risk_v1
male,36-45,free,radio/TV,alto riesgo,2279,12,No_tiene / No_tiene,,,cualificado,7-12,1.0,1.0,0.11647118646192987,0.3,1.0,3.41647118646193,0.6679659408887474,Rechazado,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,1478,15,little / No_tiene,little,,cualificado,13-18,1.0,0.75,0.1522335991272839,0.3,1.0,3.202233599127284,0.6260796190708489,Revision manual,Credit_risk_v1
male,46-55,free,radio/TV,alto riesgo,5103,24,little / No_tiene,little,,cualificado,19-24,1.0,0.75,0.26758052058674353,0.3,1.0,4.317580520586743,0.8441449019750977,Rechazado,Credit_risk_v1
male,26-35,own,business,bajo riesgo,9857,36,moderate / moderate,moderate,moderate,no cualificado,31-36,0.5,0.5,0.43527528164806206,0.6,0.0,3.035275281648062,0.5934370286500287,Revision manual,Credit_risk_v1
male,26-35,free,car,bajo riesgo,6527,60,No_tiene / No_tiene,,,cualificado,55-60,1.0,1.0,0.8034937533355228,0.3,0.0,4.103493753335523,0.8022880675064061,Rechazado,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,1347,10,No_tiene / rich,,rich,cualificado,7-12,0.0,1.0,0.09358387076573756,0.3,1.0,2.3935838707657373,0.4679777510396345,Aprobado automatico,Credit_risk_v1
male,26-35,free,car,bajo riesgo,2862,36,moderate / moderate,moderate,moderate,cualificado,31-36,0.5,0.5,0.43527528164806206,0.3,0.0,2.735275281648062,0.5347830048547493,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,2753,9,moderate / No_tiene,moderate,,cualificado,7-12,1.0,0.5,0.0824692444233059,0.3,1.0,3.882469244423306,0.7590748114894824,Rechazado,Credit_risk_v1
male,26-35,own,car,bajo riesgo,3651,12,rich / little,rich,little,cualificado,7-12,0.75,0.0,0.11647118646192987,0.3,0.0,2.16647118646193,0.42357417507508355,Aprobado automatico,Credit_risk_v1
male,0-25,own,furniture/equipment,alto riesgo,975,15,little / little,little,little,cualificado,13-18,0.75,0.75,0.1522335991272839,0.3,1.0,2.952233599127284,0.5772012659081162,Revision manual,Credit_risk_v1
female,0-25,own,repairs,bajo riesgo,2631,15,moderate / moderate,moderate,moderate,no cualificado,13-18,0.5,0.5,0.1522335991272839,0.6,0.0,2.7522335991272837,0.5380985833779298,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,2896,24,moderate / moderate,moderate,moderate,cualificado,19-24,0.5,0.5,0.26758052058674353,0.3,1.0,3.5675805205867435,0.6975098424868995,Rechazado,Credit_risk_v1
male,36-45,own,car,bajo riesgo,4716,6,No_tiene / little,,little,no cualificado,0-6,0.75,1.0,0.050697028491100485,0.6,0.0,3.4006970284911007,0.6648818814321757,Rechazado,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,2284,24,little / No_tiene,little,,cualificado,19-24,1.0,0.75,0.26758052058674353,0.3,1.0,3.3175805205867435,0.6486314893241667,Revision manual,Credit_risk_v1
male,46-55,rent,car,bajo riesgo,1236,6,quite rich / No_tiene,quite rich,,cualificado,0-6,1.0,0.25,0.050697028491100485,0.3,0.0,1.6006970284911006,0.31295773866049975,Aprobado automatico,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,1103,12,little / moderate,little,moderate,cualificado,7-12,0.5,0.75,0.11647118646192987,0.3,1.0,2.66647118646193,0.5213308814005491,Revision manual,Credit_risk_v1
female,36-45,own,car,bajo riesgo,926,12,little / No_tiene,little,,desempleado,7-12,1.0,0.75,0.11647118646192987,1.0,0.0,2.86647118646193,0.5604335639307354,Revision manual,Credit_risk_v1
male,0-25,own,radio/TV,alto riesgo,1800,18,little / No_tiene,little,,cualificado,13-18,1.0,0.75,0.18946457081379978,0.3,1.0,3.2394645708137997,0.6333587734015897,Revision manual,Credit_risk_v1
male,36-45,rent,education,bajo riesgo,1905,15,little / rich,little,rich,muy cualificado,13-18,0.0,0.75,0.1522335991272839,0.0,0.0,0.9022335991272838,0.17639876997370738,Aprobado automatico,Credit_risk_v1
female,26-35,rent,furniture/equipment,alto riesgo,1123,12,quite rich / No_tiene,quite rich,,no cualificado,7-12,1.0,0.25,0.11647118646192987,0.6,1.0,2.9664711864619298,0.5799849051958283,Revision manual,Credit_risk_v1
male,46-55,free,car,bajo riesgo,6331,48,little / little,little,little,cualificado,43-48,0.75,0.75,0.6147386076544852,0.3,0.0,3.414738607654485,0.6676271984934171,Rechazado,Credit_risk_v1
female,46-55,free,radio/TV,alto riesgo,1377,24,moderate / rich,moderate,rich,cualificado,19-24,0.0,0.5,0.26758052058674353,0.3,1.0,2.0675805205867435,0.40423972351050286,Aprobado automatico,Credit_risk_v1
male,36-45,own,business,bajo riesgo,2503,30,moderate / moderate,moderate,moderate,cualificado,25-30,0.5,0.5,0.34974096978557817,0.3,0.0,2.649740969785578,0.518059899643766,Revision manual,Credit_risk_v1
female,26-35,own,business,bajo riesgo,2528,27,little / moderate,little,moderate,cualificado,25-30,0.5,0.75,0.30820346803447984,0.3,0.0,2.8582034680344797,0.5588171140861475,Revision manual,Credit_risk_v1
female,26-35,free,car,bajo riesgo,5324,15,quite rich / No_tiene,quite rich,,cualificado,13-18,1.0,0.25,0.1522335991272839,0.3,0.0,2.7022335991272834,0.5283229127453832,Revision manual,Credit_risk_v1
male,0-25,own,car,bajo riesgo,6560,48,moderate / moderate,moderate,moderate,cualificado,43-48,0.5,0.5,0.6147386076544852,0.3,0.0,2.914738607654485,0.5698704921679516,Revision manual,Credit_risk_v1
female,0-25,rent,furniture/equipment,alto riesgo,2969,12,little / moderate,little,moderate,cualificado,7-12,0.5,0.75,0.11647118646192987,0.3,1.0,3.66647118646193,0.7168442940514802,Rechazado,Credit_risk_v1
female,0-25,own,radio/TV,alto riesgo,1206,9,little / moderate,little,moderate,cualificado,7-12,0.5,0.75,0.0824692444233059,0.3,1.0,2.632469244423306,0.5146830456758186,Revision manual,Credit_risk_v1
male,36-45,own,radio/TV,alto riesgo,2118,9,little / moderate,little,moderate,no cualificado,7-12,0.5,0.75,0.0824692444233059,0.6,1.0,2.932469244423306,0.5733370694710979,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,629,18,quite rich / No_tiene,quite rich,,muy cualificado,13-18,1.0,0.25,0.18946457081379978,0.0,1.0,2.4394645708138,0.47694804328084495,Aprobado automatico,Credit_risk_v1
female,26-35,free,education,bajo riesgo,1198,6,little / little,little,little,cualificado,0-6,0.75,0.75,0.050697028491100485,0.3,0.0,1.8506970284911006,0.3618360918232325,Aprobado automatico,Credit_risk_v1
male,46-55,own,car,bajo riesgo,2476,21,No_tiene / No_tiene,,,muy cualificado,19-24,1.0,1.0,0.22796289202471912,0.0,0.0,3.227962892024719,0.6311100409303219,Revision manual,Credit_risk_v1
male,0-25,own,radio/TV,alto riesgo,1138,9,little / little,little,little,no cualificado,7-12,0.75,0.75,0.0824692444233059,0.6,1.0,3.182469244423306,0.6222154226338307,Revision manual,Credit_risk_v1
male,26-35,own,car,bajo riesgo,14027,60,little / moderate,little,moderate,muy cualificado,55-60,0.5,0.75,0.8034937533355228,0.0,0.0,3.053493753335523,0.5969989842229284,Revision manual,Credit_risk_v1
male,56-65,own,car,bajo riesgo,7596,30,No_tiene / No_tiene,,,cualificado,25-30,1.0,1.0,0.34974096978557817,0.3,0.0,3.649740969785578,0.7135733122946971,Rechazado,Credit_risk_v1
male,36-45,own,radio/TV,alto riesgo,3077,30,No_tiene / No_tiene,,,cualificado,25-30,1.0,1.0,0.34974096978557817,0.3,1.0,4.649740969785578,0.9090867249456281,Rechazado,Credit_risk_v1
male,26-35,free,radio/TV,alto riesgo,1505,18,little / No_tiene,little,,muy cualificado,13-18,1.0,0.75,0.18946457081379978,0.0,1.0,2.9394645708138,0.5747047496063105,Revision manual,Credit_risk_v1
male,26-35,own,radio/TV,alto riesgo,3148,24,No_tiene / rich,,rich,cualificado,19-24,0.0,1.0,0.26758052058674353,0.3,1.0,3.5675805205867435,0.6975098424868995,Rechazado,Credit_risk_v1
